113,,,,27052,2312,381,,,,,,,RB,RB,RB,,,
114,,,,19465,2719,234,,,,,,,RB,RB,RB,,,
115,,,,41364,2563,390,,,,,,,RB,RB,RB,,,
116,,,,40841,767,528,,,,,,,RB,RB,RB,,,
117,,,,22662,1157,153,,,,,,,RB,RB,RB,,,
118,,,,27721,1716,260,,,,,,,RB,RB,RB,,,
119,,,,26832,2457,310,,,,,,,RB,RB,RB,,,
120,,,,24896,3444,275,,,,,,,RB,RB,RB,,,
121,,,,49779,6802,569,,,,,,,RB,RB,RB,,,
122,,,,33434,1559,603,,,,,,,RB,RB,RB,,,
123,,,,33753,2593,670,,,,,,,RB,RB,RB,,,
124,,,,19147,1583,255,,,,,,,RB,RB,RB,,,
125,,,,54674,3106,606,,,,,,,RB,RB,RB,,,
126,,,,8278,781,89,,,,,,,RB,RB,RB,,,
127,,,,45876,2799,315,,,,,,,RB,RB,RB,,,
128,,,,35809,1939,617,,,,,,,RB,RB,RB,,,
129,,,,28344,3133,399,,,,,,,RB,RB,RB,,,
130,,,,45041,1584,390,,,,,,,RB,RB,RB,,,
131,,,,57917,3324,643,,,,,,,RB,RB,RB,,,
132,,,,19087,3795,862,,,,,,,RB,RB,RB,,,
133,,,,47140,1419,582,,,,,,,RB,RB,RB,,,
134,,,,19413,791,246,,,,,,,RB,RB,RB,,,
135,,,,42554,1585,402,,,,,,,RB,RB,RB,,,
136,,,,37584,3525,561,,,,,,,RB,RB,RB,,,
137,,,,31080,2019,300,,,,,,,RB,RB,RB,,,
138,,,,29868,2157,661,,,,,,,RB,RB,RB,,,
139,,,,50381,2127,286,,,,,,,RB,RB,RB,,,
140,,,,34351,3309,357,,,,,,,RB,RB,RB,,,
141,,,,30180,2152,331,,,,,,,RB,RB,RB,,,
142,,,,31039,1191,609,,,,,,,RB,RB,RB,,,
143,,,,26667,1758,524,,,,,,,RB,RB,RB,,,
144,,,,29842,2366,387,,,,,,,RB,RB,RB,,,
145,,,,27773,3673,480,,,,,,,RB,RB,RB,,,
146,,,,43849,3531,575,,,,,,,RB,RB,RB,,,
147,,,,98,12,167,,,,,,,RB,RB,RB,,,
148,,,,44464,2470,229,,,,,,,RB,RB,RB,,,
149,,,,35020,1391,424,,,,,,,RB,RB,RB,,,
