374,,,,8863,6030,302494,336,11,572,376,9,529,ERRB,UERRB,UERRB,,,
375,,,,6769,5,360,336,-9994,336,297,10,520,RB,URB,URB,,,
376,,,,4055,142,241548,242,24,400,136,7,374,RB,RB,RB,,,
377,,,,4610,5949,169101,377,28,760,-9582,25,874,RB,RB,RB,,,
378,,,,61803,3965,311418,221,17,373,251,16,438,RB,RB,RB,,,
379,,,,25088,1551,441114,292,59,249,491,37,1598,RB,RB,RB,,,
380,,,,2431,1967,84612,284,43,1415,251,35,1199,RB,RB,RB,,,
381,,,,24047,229,115477,222,23,528,256,28,722,ERRB,ERRB,ERRB,,,
382,,,,9769,42,1545,414,25,838,319,23,962,ERRB,ERRB,UERRB,,,
383,,,,82821,8560,167899,749,32,441,931,25,504,RB,RB,RB,,,
384,,,,5365,367,5718,422,25,821,-9434,25,851,RB,RB,RB,,,
385,,,,1072,195,2923,439,15,416,361,5,401,RB,RB,RB,,,
386,,,,9000,249,2757,430,23,425,535,18,408,RB,RB,RB,,,
387,,,,42127,4832,156054,246,14,221,245,12,153,RB,RB,RB,,,
388,,,,2640,246,4990,580,24,687,539,12,308,ERRB,ERRB,ERRB,,,
389,,,,3516,2093,375918,144,20,116,239,47,227,RB,RB,RB,,,
390,,,,9313,1645,135703,311,19,256,294,8,349,ERRB,ERRB,ERRB,,,
391,,,,47706,301,6235,413,28,900,426,26,887,RB,RB,RB,,,
392,,,,6563,78,3275,108,9,395,100,3,460,RB,RB,RB,,,
393,,,,6975,231,7940,515,26,1015,636,17,734,RB,RB,RB,,,
394,,,,4723,1245,75245,588,18,1733,674,18,1400,RB,RB,RB,,,
395,,,,1454,225,2452,490,16,325,540,9,384,ERRB,ERRB,ERRB,,,
396,,,,3067,339,2638,162,18,258,228,10,318,RB,RB,RB,,,
397,,,,91745,2184,51563,303,21,538,320,23,778,ERRB,ERRB,ERRB,,,
398,,,,18855,4664,251221,327,8,643,314,19,651,ERRB,UERRB,UERRB,,,
399,,,,5859,228,7619,351,28,1019,376,25,1033,ERRB,ERRB,ERRB,,,
400,,,,4179,1741,184476,550,30,3472,587,23,2003,RB,RB,RB,,,
401,,,,59733,1767,151920,267,18,588,144,6,122,ERRB,ERRB,ERRB,,,
402,,,,23705,1678,125267,292,20,602,54,5,62,RB,RB,RB,,,
403,,,,77353,464,215950,218,30,907,201,22,640,RB,RB,RB,,,
404,,,,5233,429,25565,272,20,867,413,18,867,RB,RB,RB,,,
405,,,,7604,316,24059,212,36,670,296,28,604,RB,RB,RB,,,
406,,,,9212,6505,33003,669,31,789,735,25,914,RB,RB,RB,,,
407,,,,11265,4068,25304,277,24,648,386,29,813,RB,RB,RB,,,
408,,,,3827,2474,16384,423,21,502,413,23,469,RB,RB,RB,,,
409,,,,6361,1401,26427,588,18,1278,558,16,646,RB,RB,RB,,,
410,,,,69181,2287,356357,339,26,1040,312,12,954,RB,RB,ERRB,,,
411,,,,2577,1180,261542,201,15,902,277,21,545,RB,RB,RB,,,
412,,,,88063,876,316770,398,20,185,531,14,376,ERRB,ERRB,ERRB,,,
413,,,,7729,2206,121273,654,39,485,-9353,41,564,ERRB,ERRB,ERRB,,,
414,,,,5688,1458,198560,315,24,424,817,26,1290,RB,RB,RB,,,
415,,,,8783,9075,90533,604,18,611,607,24,736,ERRB,ERRB,ERRB,,,
416,,,,7537,364,79980,583,27,751,-9328,24,774,RB,RB,RB,,,
417,,,,2904,185,107255,488,13,486,625,21,616,RB,RB,RB,,,
418,,,,1498,3175,253091,641,30,505,525,20,619,RB,RB,RB,,,
419,,,,5549,1409,276645,399,35,871,454,31,931,RB,RB,RB,,,
420,,,,9572,2755,57181,290,19,720,461,30,783,RB,VERRB,ERRB,,,
421,,,,9063,7044,195461,536,46,932,612,41,1110,ERRB,ERRB,ERRB,,,
422,,,,8026,4587,89,346,38,56,302,17,250,ERRB,ERRB,ERRB,,,
423,,,,2635,7839,12963,533,13,1023,-98845,42,1038,VERRB,VERRB,VERRB,,,
424,,,,5680,4415,206788,237,19,346,246,19,349,ERRB,ERRB,ERRB,,,
425,,,,8548,405,3522,401,7,295,427,8,243,RB,RB,RB,,,
426,,,,4165,2379,213211,460,41,750,387,34,770,ERRB,ERRB,ERRB,,,
427,,,,4380,773,164238,458,18,620,378,14,568,ERRB,ERRB,ERRB,,,
428,,,,30729,2371,251541,254,8,178,248,7,554,RB,VRB,RB,,,
429,,,,88342,7333,100909,267,32,669,298,27,654,RB,RB,RB,,,
430,,,,9706,8134,257266,436,43,966,550,32,1091,RB,RB,RB,,,
431,,,,7738,1991,153051,968,30,765,866,31,1358,RB,RB,RB,,,
432,,,,97572,6344,90426,452,27,301,470,22,701,ERRB,ERRB,ERRB,,,
433,,,,2598,4326,14348,291,22,242,213,8,247,ERRB,ERRB,ERRB,,,
434,,,,27240,1464,90833,514,35,1085,720,30,1035,RB,RB,RB,,,
435,,,,71413,4872,204327,412,29,703,544,33,911,ERRB,ERRB,ERRB,,,
436,,,,40033,2064,86505,179,12,425,140,23,380,ELRB,ELRB,ELRB,,,
437,,,,2555,5492,116129,177,28,516,315,15,416,ERRB,ERRB,ERRB,,,
438,,,,54708,1900,388181,115,27,553,231,26,536,ERRB,ERRB,ERRB,,,
439,,,,67450,2607,101476,770,14,180,942,16,208,RB,RB,RB,,,
440,,,,15916,6167,82180,360,45,616,372,36,610,RB,RB,RB,,,
441,,,,5242,1346,164205,295,26,670,211,12,333,RB,RB,RB,,,
442,,,,84267,7345,155938,901,39,853,1049,50,1131,ERRB,ERRB,ERRB,,,
443,,,,86367,592,177904,264,19,471,277,19,855,ERRB,ERRB,ERRB,,,
444,,,,19490,3334,74139,147,6,7,401,24,169,RB,RB,RB,,,
445,,,,6230,717,52678,787,20,891,870,10,481,RB,RB,RB,,,
446,,,,18964,1986,44403,333,31,623,390,32,768,RB,RB,RB,,,
447,,,,15621,3109,23346,333,15,482,373,20,623,RB,RB,RB,,,
448,,,,65708,289,5897,202,25,819,680,27,1509,RB,RB,RB,,,
449,,,,9383,269,13391,200,22,265,215,19,221,RB,RB,RB,,,
450,,,,32466,1308,46275,663,20,825,653,23,1039,RB,RB,RB,,,
451,,,,67883,6297,48361,331,55,1014,314,44,1019,RB,RB,RB,,,
452,,,,15827,1170,41919,236,15,654,365,23,1284,RB,RB,RB,,,
453,,,,11734,1002,13378,203,22,768,353,29,1516,RB,RB,RB,,,
454,,,,15619,5043,25348,556,27,1283,460,20,1025,RB,RB,RB,,,
455,,,,65633,3042,29400,568,24,379,405,22,468,RB,RB,RB,,,
456,,,,13058,737,8671,307,8,1016,416,5,130,RB,RB,RB,,,
457,,,,11594,2259,17627,291,15,484,251,12,405,RB,RB,RB,,,
458,,,,15317,5635,22927,251,8,235,315,10,691,RB,RB,RB,,,
459,,,,44117,9354,20753,397,20,297,426,17,351,RB,RB,RB,,,
460,,,,15801,1860,28020,475,22,738,382,20,746,RB,RB,RB,,,
461,,,,11944,2709,8451,233,21,199,316,20,211,RB,RB,RB,,,
462,,,,36336,1938,369557,208,9,397,257,9,524,RB,RB,RB,,,
463,,,,34355,2167,97091,922,50,2246,642,21,1389,RB,RB,RB,,,
464,,,,1514,5913,67322,531,29,1081,605,30,1211,RB,RB,RB,,,
465,,,,7380,1913,32093,382,18,676,345,16,570,RB,RB,RB,,,
466,,,,11070,2730,186648,566,34,495,676,25,571,RB,RB,RB,,,
467,,,,23595,4763,16882,287,19,317,254,21,317,RB,RB,RB,,,
468,,,,39453,4883,28829,404,16,1577,353,15,880,RB,RB,RB,,,
469,,,,90953,872,19912,345,17,207,701,19,671,RB,RB,RB,,,
470,,,,78779,343,26775,407,25,647,463,25,1515,RB,RB,RB,,,
471,,,,72319,5129,27626,756,32,742,936,34,812,RB,RB,RB,,,
472,,,,2980,879,5483,239,15,128,293,9,127,RB,RB,RB,,,
473,,,,9764,508,10258,287,13,200,444,15,254,RB,RB,RB,,,
474,,,,98021,1319,147625,328,35,403,513,27,407,RB,RB,RB,,,
475,,,,86008,3882,118612,312,29,491,334,24,386,ERRB,ERRB,ERRB,,,
476,,,,59723,1206,23200,99,21,562,185,20,667,RB,RB,RB,,,
477,,,,79106,942,22215,443,18,476,432,14,324,RB,RB,RB,,,
478,,,,21621,5555,48358,1232,50,1011,1421,51,1192,RB,RB,RB,,,
479,,,,48776,717,10900,201,23,264,257,13,232,RB,RB,RB,,,
480,,,,529,608,12791,304,16,401,250,13,330,RB,RB,RB,,,
481,,,,8052,5509,185723,142,19,300,190,31,521,RB,RB,RB,,,
482,,,,7774,1136,178934,661,21,733,607,15,967,RB,RB,RB,,,
483,,,,23288,1657,17518,361,44,407,409,31,498,RB,RB,RB,,,
484,,,,82416,754,185322,495,20,628,549,14,589,RB,RB,RB,,,
485,,,,32321,1143,134066,393,15,348,335,18,440,RB,RB,RB,,,
486,,,,62953,1242,321713,446,20,566,515,19,668,RB,RB,RB,,,
487,,,,606,804,249701,276,16,500,418,13,414,RB,RB,RB,,,
488,,,,4741,3702,84738,541,29,1435,632,37,318,RB,RB,RB,,,
489,,,,83842,1133,21662,529,13,601,516,20,707,RB,RB,RB,,,
490,,,,53715,2298,105346,263,19,238,416,14,271,RB,RB,RB,,,
491,,,,92428,9861,130965,220,29,593,257,29,692,ERRB,ERRB,ERRB,,,
492,,,,70713,1837,34382,887,39,1110,1047,33,1042,ERRB,ERRB,ERRB,,,
493,,,,11784,5668,29571,358,31,771,396,26,935,RB,RB,RB,,,
494,,,,42014,1631,25411,406,44,764,391,38,783,ERRB,ERRB,ERRB,,,
495,,,,42169,1559,31351,576,13,909,1596,16,823,RB,RB,RB,,,
496,,,,70897,1124,25572,532,52,788,497,52,808,RB,RB,RB,,,
497,,,,28915,1551,35175,631,39,1119,479,22,760,RB,RB,RB,,,
498,,,,71762,4173,17555,309,33,346,393,37,565,ERRB,ERRB,ERRB,,,
499,,,,33082,1204,138859,389,20,294,420,16,246,ERRB,ERRB,ERRB,,,
500,,,,1358,4617,377842,684,17,3855,815,24,3801,RB,RB,RB,,,
501,,,,20883,1674,42617,375,37,1289,554,48,1819,RB,RB,RB,,,
502,,,,85931,118,33836,214,13,139,474,23,920,RB,RB,RB,,,
503,,,,66286,1661,25023,379,22,366,474,25,636,ERRB,ERRB,ERRB,,,
504,,,,17335,1299,6618,564,26,275,589,19,195,RB,RB,RB,,,
505,,,,96562,1805,31153,300,15,813,326,12,832,RB,RB,RB,,,
506,,,,42875,1506,14627,296,31,482,263,22,482,RB,RB,RB,,,
507,,,,62005,643,16605,404,19,725,363,16,616,RB,RB,RB,,,
508,,,,14831,228,9889,416,18,308,483,17,335,RB,RB,RB,,,
509,,,,89213,858,18304,376,23,760,230,15,444,RB,RB,RB,,,
510,,,,15943,1264,3979,392,31,118,493,24,86,RB,RB,RB,,,
511,,,,36900,918,29645,744,23,797,775,25,789,RB,RB,RB,,,
512,,,,14309,5451,318871,137,21,419,367,24,600,RB,RB,RB,,,
513,,,,42387,203,154988,280,18,345,293,16,224,RB,RB,RB,,,
514,,,,19793,5751,240826,301,19,302,298,17,263,RB,RB,RB,,,
515,,,,8556,2221,13507,223,13,397,230,12,487,RB,RB,RB,,,
516,,,,13528,3578,23814,382,21,600,363,21,610,RB,RB,RB,,,
517,,,,6754,4194,121308,219,41,109,201,31,249,RB,RB,RB,,,
518,,,,13332,1032,141425,441,18,502,350,14,466,RB,RB,RB,,,
519,,,,80164,1277,13536,159,34,148,235,30,473,RB,RB,RB,,,
520,,,,42088,5604,263608,290,42,391,580,19,606,RB,RB,RB,,,
521,,,,6443,1570,188723,313,30,301,321,33,831,RB,RB,RB,,,
522,,,,22143,4991,99459,360,59,568,417,27,682,RB,RB,RB,,,
523,,,,9352,889,230882,413,19,249,268,14,332,,,,,,
524,,,,80632,1626,185342,165,39,317,270,38,836,RB,RB,RB,,,
525,,,,71728,478,280016,395,24,1039,437,23,1319,RB,RB,RB,,,
526,,,,12214,2936,6323,271,11,181,364,14,141,RB,RB,RB,,,
527,,,,8115,6284,13369,209,10,120,223,6,275,RB,RB,RB,,,
528,,,,4265,2246,34713,141,6,61,152,7,1088,RB,RB,RB,,,
529,,,,7483,699,95864,242,15,484,340,20,668,RB,RB,RB,,,
530,,,,20875,3924,27973,520,25,653,647,22,1241,RB,RB,RB,,,
531,,,,10819,4062,10264,292,13,242,396,17,265,ERRB,ERRB,ERRB,,,
532,,,,13918,5101,18552,315,29,789,483,24,591,RB,RB,RB,,,
533,,,,29153,5836,39422,431,11,249,564,12,418,RB,RB,RB,,,
534,,,,12531,3008,230347,356,23,340,450,12,451,RB,RB,RB,,,
535,,,,13973,720,12401,435,25,349,333,23,347,RB,RB,RB,,,
536,,,,48274,925,155677,356,18,446,359,14,475,RB,RB,RB,,,
537,,,,45058,863,208825,500,25,709,192,14,213,RB,RB,RB,,,
538,,,,86273,5895,260888,541,27,819,584,27,1124,RB,RB,RB,,,
539,,,,67300,1151,93601,500,26,557,569,24,712,RB,RB,RB,,,
540,,,,79366,252,292360,357,18,728,525,17,1443,RB,RB,RB,,,
541,,,,23053,3012,42909,781,20,505,590,46,755,RB,RB,RB,,,
542,,,,59958,1653,37279,337,22,658,640,32,1083,ERRB,ERRB,ERRB,,,
543,,,,16523,278,20026,310,22,383,394,19,486,RB,RB,RB,,,
544,,,,7398,512,9636,116,4,119,178,7,103,RB,RB,RB,,,
545,,,,22457,1348,31798,237,18,780,336,13,636,RB,RB,RB,,,
546,,,,32227,2023,216622,560,14,510,541,12,691,RB,RB,RB,,,
547,,,,5051,6425,267247,100,21,101,103,32,171,ERRB,ERRB,ERRB,,,
548,,,,70739,2737,180812,226,9,687,224,10,1039,RB,RB,RB,,,
549,,,,55251,3218,169722,373,32,334,412,25,393,RB,RB,RB,,,
550,,,,93426,1221,60082,491,26,661,467,23,649,RB,RB,RB,,,
551,,,,3422,3452,239401,655,26,1065,783,36,1178,RB,RB,RB,,,
552,,,,2400,5010,293887,199,16,813,259,17,582,ERRB,ERRB,ERRB,,,
