180,6/1/2016,5,/S,SEWER,,14.35,,14.35
180,6/1/2016,6,/T,TRASH,,15.21,,15.21
181,6/1/2016,4,/R,RENT,,760.20,,760.20
181,6/1/2016,5,/S,SEWER,,14.35,,14.35
181,6/1/2016,6,/T,TRASH,,15.21,,15.21
182,6/1/2016,4,/R,RENT,,760.20,,760.20
182,6/1/2016,5,/S,SEWER,,14.35,,14.35
182,6/1/2016,6,/T,TRASH,,15.21,,15.21
183,6/1/2016,4,/R,RENT,,739.26,,739.26
183,6/1/2016,5,/S,SEWER,,14.35,,14.35
183,6/1/2016,6,/T,TRASH,,15.21,,15.21
184,6/1/2016,4,/R,RENT,,737.77,,737.77
184,6/1/2016,5,/S,SEWER,,14.35,,14.35
184,6/1/2016,6,/T,TRASH,,15.21,,15.21
185,6/1/2016,4,/R,RENT,,748.10,,748.10
185,6/1/2016,5,/S,SEWER,,14.35,,14.35
185,6/1/2016,6,/T,TRASH,,15.21,,15.21
186,6/1/2016,4,/R,RENT,,745.20,,745.20
186,6/1/2016,5,/S,SEWER,,14.35,,14.35
186,6/1/2016,6,/T,TRASH,,15.21,,15.21
187,6/1/2016,4,/R,RENT,,760.20,,760.20
187,6/1/2016,5,/S,SEWER,,14.35,,14.35
187,6/1/2016,6,/T,TRASH,,15.21,,15.21
188,6/1/2016,4,/R,RENT,,749.85,,749.85
188,6/1/2016,5,/S,SEWER,,14.35,,14.35
188,6/1/2016,6,/T,TRASH,,15.21,,15.21
189,6/1/2016,4,/R,RENT,,748.10,,748.10
189,6/1/2016,5,/S,SEWER,,14.35,,14.35
189,6/1/2016,6,/T,TRASH,,15.21,,15.21
19,6/1/2016,4,/R,RENT,,748.10,,748.10
19,6/1/2016,5,/S,SEWER,,14.35,,14.35
19,6/1/2016,6,/T,TRASH,,15.21,,15.21
190,6/1/2016,4,/R,RENT,,760.20,,760.20
190,6/1/2016,5,/S,SEWER,,14.35,,14.35
190,6/1/2016,6,/T,TRASH,,15.21,,15.21
191,6/1/2016,4,/R,RENT,,760.20,,760.20
191,6/1/2016,5,/S,SEWER,,14.35,,14.35
191,6/1/2016,6,/T,TRASH,,15.21,,15.21
192,6/1/2016,4,/R,RENT,,748.10,,748.10
192,6/1/2016,5,/S,SEWER,,14.35,,14.35
192,6/1/2016,6,/T,TRASH,,15.21,,15.21
